"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"01/12/2022","9.000","9.275","9.350","9.000","132,77M","-3,23%"
"30/11/2022","9.300","8.875","9.400","8.850","387,66M","3,62%"
"29/11/2022","8.975","8.975","9.075","8.925","81,74M","-0,55%"
"28/11/2022","9.025","9.050","9.100","8.975","77,65M","0,56%"
"25/11/2022","8.975","9.000","9.000","8.900","60,47M","-0,28%"
"24/11/2022","9.000","8.975","9.000","8.950","61,19M","1,41%"
"23/11/2022","8.875","8.900","8.975","8.875","85,52M","-0,28%"
"22/11/2022","8.900","8.900","8.950","8.850","84,68M","2,01%"
"21/11/2022","8.725","8.875","8.900","8.725","48,65M","-1,13%"
"18/11/2022","8.825","8.725","8.900","8.725","83,90M","1,15%"
"17/11/2022","8.725","8.625","8.825","8.600","72,70M","1,45%"
"16/11/2022","8.600","8.625","8.675","8.550","143,59M","-2,27%"
"15/11/2022","8.800","8.775","8.850","8.750","47,67M","0,57%"
"14/11/2022","8.750","8.875","8.900","8.750","61,43M","-1,13%"
"11/11/2022","8.850","8.900","8.925","8.825","59,60M","0,57%"
"10/11/2022","8.800","8.725","8.800","8.725","74,78M","-0,85%"
"09/11/2022","8.875","8.675","8.875","8.675","68,17M","1,43%"
"08/11/2022","8.750","8.850","8.875","8.725","42,53M","-1,13%"
"07/11/2022","8.850","8.725","8.850","8.675","73,90M","0,85%"
"04/11/2022","8.775","8.775","8.800","8.675","69,15M","-0,28%"
"03/11/2022","8.800","8.700","8.825","8.700","72,14M","0,57%"
"02/11/2022","8.750","8.800","8.825","8.725","58,32M","-0,57%"
"01/11/2022","8.800","9.000","9.000","8.725","107,39M","0,00%"
"31/10/2022","8.800","8.850","8.850","8.775","105,57M","0,57%"
"28/10/2022","8.750","8.650","8.750","8.650","67,04M","0,57%"
"27/10/2022","8.700","8.550","8.700","8.550","77,02M","1,75%"
"26/10/2022","8.550","8.625","8.650","8.550","87,21M","-1,72%"
"25/10/2022","8.700","8.825","8.875","8.700","89,44M","-2,25%"
"24/10/2022","8.900","8.750","8.900","8.725","89,42M","2,89%"
"21/10/2022","8.650","8.450","8.725","8.450","122,78M","1,76%"
"20/10/2022","8.500","8.250","8.500","8.250","91,81M","2,72%"
"19/10/2022","8.275","8.250","8.350","8.225","66,75M","-0,30%"
"18/10/2022","8.300","8.275","8.475","8.250","85,67M","0,61%"
"17/10/2022","8.250","8.250","8.300","8.175","56,39M","0,00%"
"14/10/2022","8.250","8.300","8.350","8.250","71,18M","-0,30%"
"13/10/2022","8.275","8.275","8.375","8.275","62,28M","-0,60%"
"12/10/2022","8.325","8.200","8.325","8.175","47,57M","0,91%"
"11/10/2022","8.250","8.200","8.300","8.150","64,06M","-0,60%"
"10/10/2022","8.300","8.150","8.375","8.125","80,24M","1,22%"
"07/10/2022","8.200","8.325","8.375","8.200","112,04M","-2,67%"
"06/10/2022","8.425","8.475","8.500","8.425","43,97M","-0,30%"
"05/10/2022","8.450","8.525","8.550","8.425","63,79M","-1,17%"
"04/10/2022","8.550","8.525","8.625","8.525","80,52M","0,59%"
"03/10/2022","8.500","8.450","8.525","8.450","115,08M","-0,58%"
"30/09/2022","8.550","8.375","8.575","8.275","176,52M","2,09%"
"29/09/2022","8.375","8.325","8.450","8.325","62,64M","0,60%"
"28/09/2022","8.325","8.250","8.425","8.250","89,15M","0,30%"
"27/09/2022","8.300","8.375","8.450","8.300","89,57M","-1,48%"
"26/09/2022","8.425","8.200","8.500","8.200","106,23M","0,60%"
"23/09/2022","8.375","8.375","8.475","8.375","60,57M","-1,18%"
"22/09/2022","8.475","8.375","8.525","8.375","61,91M","0,00%"
"21/09/2022","8.475","8.525","8.600","8.425","90,93M","-0,88%"
"20/09/2022","8.550","8.550","8.650","8.550","89,24M","-1,16%"
"19/09/2022","8.650","8.475","8.750","8.450","102,53M","2,37%"
"16/09/2022","8.450","8.700","8.725","8.450","363,13M","-3,43%"
"15/09/2022","8.750","8.500","8.875","8.500","190,40M","2,94%"
"14/09/2022","8.500","8.375","8.650","8.375","116,64M","-0,29%"
"13/09/2022","8.525","8.375","8.575","8.375","124,49M","1,79%"
"12/09/2022","8.375","8.325","8.425","8.325","52,40M","0,00%"
"09/09/2022","8.375","8.500","8.500","8.275","91,23M","0,30%"
"08/09/2022","8.350","8.400","8.500","8.350","132,78M","-0,30%"
"07/09/2022","8.375","8.250","8.375","8.250","101,24M","1,21%"
"06/09/2022","8.275","8.300","8.350","8.250","67,12M","0,00%"
"05/09/2022","8.275","8.225","8.300","8.200","62,91M","0,61%"
"02/09/2022","8.225","8.150","8.225","8.150","61,35M","0,92%"
"01/09/2022","8.150","8.150","8.250","8.125","76,12M","-0,61%"
"31/08/2022","8.200","8.075","8.225","8.050","137,66M","0,31%"
"30/08/2022","8.175","8.100","8.275","8.075","109,60M","0,31%"
"29/08/2022","8.150","8.000","8.150","7.950","72,12M","1,88%"
"26/08/2022","8.000","8.025","8.125","8.000","80,47M","-0,93%"
"25/08/2022","8.075","8.000","8.100","7.900","99,50M","1,57%"
"24/08/2022","7.950","7.950","8.025","7.900","108,89M","0,63%"
"23/08/2022","7.900","8.000","8.000","7.900","71,67M","-1,25%"
"22/08/2022","8.000","7.850","8.000","7.825","97,29M","1,27%"
"19/08/2022","7.900","8.050","8.050","7.900","58,19M","-1,25%"
"18/08/2022","8.000","7.900","8.025","7.875","86,14M","0,31%"
"16/08/2022","7.975","7.950","7.975","7.850","83,56M","0,31%"
"15/08/2022","7.950","7.950","7.975","7.900","81,41M","0,32%"
"12/08/2022","7.925","7.925","7.975","7.850","61,08M","-0,31%"
"11/08/2022","7.950","7.850","7.950","7.825","73,20M","0,63%"
"10/08/2022","7.900","7.800","7.900","7.725","104,38M","0,00%"
"09/08/2022","7.900","7.875","7.975","7.875","92,88M","0,32%"
"08/08/2022","7.875","7.875","7.925","7.750","84,33M","0,00%"
"05/08/2022","7.875","7.825","7.875","7.725","118,73M","0,96%"
"04/08/2022","7.800","7.675","7.800","7.650","144,10M","2,30%"
"03/08/2022","7.625","7.625","7.625","7.575","65,10M","0,33%"
"02/08/2022","7.600","7.600","7.625","7.500","106,47M","1,33%"
"01/08/2022","7.500","7.350","7.500","7.350","104,84M","2,04%"
"29/07/2022","7.350","7.400","7.475","7.350","131,55M","0,00%"
"28/07/2022","7.350","7.375","7.450","7.325","86,91M","0,34%"
"27/07/2022","7.325","7.325","7.350","7.275","58,47M","0,34%"
"26/07/2022","7.300","7.250","7.375","7.250","44,38M","0,00%"
"25/07/2022","7.300","7.350","7.375","7.300","31,25M","-0,34%"
"22/07/2022","7.325","7.400","7.400","7.300","38,96M","-1,01%"
"21/07/2022","7.400","7.400","7.400","7.250","64,34M","0,00%"
"20/07/2022","7.400","7.200","7.400","7.175","105,79M","3,14%"
"19/07/2022","7.175","7.100","7.175","7.100","59,64M","0,35%"
"18/07/2022","7.150","7.025","7.150","7.025","60,08M","2,14%"
"15/07/2022","7.000","7.100","7.100","7.000","57,42M","-0,36%"
"14/07/2022","7.025","7.025","7.100","7.000","83,32M","0,36%"
"13/07/2022","7.000","7.100","7.125","7.000","71,99M","-2,44%"
"12/07/2022","7.175","7.175","7.250","7.150","34,27M","0,70%"
"11/07/2022","7.125","7.200","7.200","7.125","36,83M","-0,35%"
"08/07/2022","7.150","7.125","7.175","7.075","64,31M","0,70%"
"07/07/2022","7.100","7.225","7.250","7.100","86,13M","-2,74%"
"06/07/2022","7.300","7.300","7.325","7.175","66,80M","0,69%"
"05/07/2022","7.250","7.100","7.325","7.100","69,17M","2,84%"
"04/07/2022","7.050","7.250","7.275","7.000","102,24M","-2,76%"
"01/07/2022","7.250","7.300","7.325","7.250","68,74M","0,00%"
"30/06/2022","7.250","7.300","7.400","7.250","101,34M","-0,34%"
"29/06/2022","7.275","7.325","7.400","7.275","75,32M","-0,34%"
"28/06/2022","7.300","7.300","7.400","7.300","119,22M","-0,68%"
"27/06/2022","7.350","7.475","7.500","7.350","77,94M","-1,67%"
"24/06/2022","7.475","7.600","7.600","7.475","57,96M","-0,66%"
"23/06/2022","7.525","7.450","7.575","7.450","60,44M","0,33%"
"22/06/2022","7.500","7.625","7.650","7.500","53,04M","-1,96%"
"21/06/2022","7.650","7.600","7.650","7.550","44,30M","0,33%"
"20/06/2022","7.625","7.600","7.650","7.500","88,14M","1,67%"
